"Year","State","State ANSI","category","measurement","Value","use","Chemical","Number"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.326"," FUNGICIDE","AZOXYSTROBIN",128810
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","BLAD",30006
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.093"," FUNGICIDE","BORAX DECAHYDRATE",11102
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.885"," FUNGICIDE","BOSCALID",128008
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","15.932"," FUNGICIDE","CAPTAN",81301
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.872"," FUNGICIDE","CYPRODINIL",288202
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.753"," FUNGICIDE","FENHEXAMID",90209
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.599"," FUNGICIDE","FLUDIOXONIL",71503
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.389"," FUNGICIDE","FLUOPYRAM",80302
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.294"," FUNGICIDE","FLUXAPYROXAD",138009
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.727"," FUNGICIDE","MEFENOXAM",113502
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.546"," FUNGICIDE","MYCLOBUTANIL",128857
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.49"," FUNGICIDE","PENTHIOPYRAD",90112
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.109"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.174"," FUNGICIDE","PROPICONAZOLE",122101
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.355"," FUNGICIDE","PYRACLOSTROBIN",99100
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.036"," FUNGICIDE","PYRIMETHANIL",288201
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.193"," FUNGICIDE","QUINOLINE",55459
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","38.761"," FUNGICIDE","SULFUR",77501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.059"," FUNGICIDE","TETRACONAZOLE",120603
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.667"," FUNGICIDE","THIOPHANATE-METHYL",102001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","8.873"," FUNGICIDE","THIRAM",79801
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.39"," FUNGICIDE","TRIFLOXYSTROBIN",129112
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.315"," HERBICIDE","FLUMIOXAZIN",129034
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","OXYFLUORFEN",111601
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","5.892"," HERBICIDE","PENDIMETHALIN",108501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.025"," INSECTICIDE","ABAMECTIN",122804
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.65"," INSECTICIDE","ACEQUINOCYL",6329
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.181"," INSECTICIDE","ACETAMIPRID",99050
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.114"," INSECTICIDE","AZADIRACHTIN",121701
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.094"," INSECTICIDE","BIFENAZATE",586
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.178"," INSECTICIDE","BIFENTHRIN",128825
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI SA-11",6519
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.158"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.241"," INSECTICIDE","CYANTRANILIPROLE",90098
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.397"," INSECTICIDE","CYFLUMETOFEN",138831
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.327"," INSECTICIDE","FENPROPATHRIN",127901
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.197"," INSECTICIDE","FLONICAMID",128016
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.317"," INSECTICIDE","FLUPYRADIFURONE",122304
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.227"," INSECTICIDE","HEXYTHIAZOX",128849
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.496"," INSECTICIDE","IMIDACLOPRID",129099
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","2.398"," INSECTICIDE","MALATHION",57701
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.276"," INSECTICIDE","METHOXYFENOZIDE",121027
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NALED",34401
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NEEM OIL",NA
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.232"," INSECTICIDE","NOVALURON",124002
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRETHRINS",69001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.125"," INSECTICIDE","SPINETORAM",110007
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.173"," INSECTICIDE","SPINOSAD",110003
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.092"," INSECTICIDE","THIAMETHOXAM",60109
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","442.413"," OTHER","CHLOROPICRIN",81501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","131.091"," OTHER","DICHLOROPROPENE",29001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.218"," OTHER","FLUTRIAFOL",128940
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","GARLIC OIL",128827
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METALDEHYDE",53001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-SODIUM",39003
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","AZOXYSTROBIN",128810
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BLAD",30006
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," FUNGICIDE","BORAX DECAHYDRATE",11102
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.5"," FUNGICIDE","BOSCALID",128008
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","9.4"," FUNGICIDE","CAPTAN",81301
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.8"," FUNGICIDE","CYPRODINIL",288202
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," FUNGICIDE","FENHEXAMID",90209
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.8"," FUNGICIDE","FLUDIOXONIL",71503
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.3"," FUNGICIDE","FLUOPYRAM",80302
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","FLUXAPYROXAD",138009
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","MEFENOXAM",113502
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","5.2"," FUNGICIDE","MYCLOBUTANIL",128857
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","PENTHIOPYRAD",90112
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","PROPICONAZOLE",122101
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYDIFLUMETOFEN",90110
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," FUNGICIDE","PYRACLOSTROBIN",99100
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","PYRIMETHANIL",288201
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," FUNGICIDE","QUINOLINE",55459
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","7.1"," FUNGICIDE","SULFUR",77501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","TETRACONAZOLE",120603
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.4"," FUNGICIDE","THIOPHANATE-METHYL",102001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","4"," FUNGICIDE","THIRAM",79801
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.3"," FUNGICIDE","TRIFLOXYSTROBIN",129112
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","4.1"," HERBICIDE","FLUMIOXAZIN",129034
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","OXYFLUORFEN",111601
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","6.4"," HERBICIDE","PENDIMETHALIN",108501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","ABAMECTIN",122804
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","ACEQUINOCYL",6329
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","ACETAMIPRID",99050
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.8"," INSECTICIDE","AZADIRACHTIN",121701
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","BIFENAZATE",586
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BIFENTHRIN",128825
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.1"," INSECTICIDE","BT KURSTAKI SA-11",6519
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.5"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," INSECTICIDE","CYANTRANILIPROLE",90098
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","CYFLUMETOFEN",138831
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","FENPROPATHRIN",127901
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," INSECTICIDE","FLONICAMID",128016
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","FLUPYRADIFURONE",122304
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","HEXYTHIAZOX",128849
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","IMIDACLOPRID",129099
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","MALATHION",57701
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","METHOXYFENOZIDE",121027
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NALED",34401
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NEEM OIL",NA
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3"," INSECTICIDE","NOVALURON",124002
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRETHRINS",69001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINETORAM",110007
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINOSAD",110003
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","THIAMETHOXAM",60109
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," OTHER","CHLOROPICRIN",81501
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," OTHER","DICHLOROPROPENE",29001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.9"," OTHER","FLUTRIAFOL",128940
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","GARLIC OIL",128827
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METALDEHYDE",53001
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-SODIUM",39003
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","24"," FUNGICIDE","AZOXYSTROBIN",128810
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BLAD",30006
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","70"," FUNGICIDE","BORAX DECAHYDRATE",11102
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","17"," FUNGICIDE","BOSCALID",128008
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","88"," FUNGICIDE","CAPTAN",81301
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","81"," FUNGICIDE","CYPRODINIL",288202
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","26"," FUNGICIDE","FENHEXAMID",90209
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","87"," FUNGICIDE","FLUDIOXONIL",71503
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","87"," FUNGICIDE","FLUOPYRAM",80302
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","56"," FUNGICIDE","FLUXAPYROXAD",138009
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2023,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
